ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment,teacher_fte,prop_frl,re_amind,re_asian,re_black,re_hisp,re_missing,re_multi,re_nathi,re_white,prop_gen_female,prop_gen_miss
410192001216,OR,45.454059,-122.819316,38900,2014-2015,1,41067,Washington County,41,OREGON,Hiteon Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001165,Open,Regular School,No,No,N,692,32.97,0.27890173410404623,0.005780346820809248,0.0838150289017341,0.010115606936416185,0.11560693641618497,0,0.0953757225433526,0.017341040462427744,0.6719653179190751,0.48554913294797686,NA
410192001216,OR,45.454059,-122.819316,38900,2015-2016,1,41067,Washington County,41,OREGON,Hiteon Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001165,Open,Regular School,No,No,No,697,37.37,0.24964131994261118,0.0014347202295552368,0.08177905308464849,0.010043041606886656,0.13055954088952654,0,0.08034433285509325,0.00860832137733142,0.6872309899569584,0.4935437589670014,NA
410192001216,OR,45.454059,-122.819316,38900,2016-2017,1,41067,Washington County,41,OREGON,Hiteon Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001165,Open,Regular School,No,No,No,3375,37.00,0.05511111111111111,0.0011851851851851852,0.03259259259259259,0.005333333333333333,0.05748148148148148,0.6,0.030222222222222223,0.004148148148148148,0.269037037037037,0.19674074074074074,0.6
410192001216,OR,45.454059,-122.819316,38900,2017-2018,1,41067,Washington County,41,OREGON,Hiteon Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001165,Open,Regular School,No,No,No,3330,34.83,0.054954954954954956,0.0012012012012012011,0.03123123123123123,0.006606606606606606,0.06006006006006006,0.6,0.03183183183183183,0.004204204204204204,0.2648648648648649,0.1963963963963964,0.6
410192001217,OR,45.48926,-122.876286,38900,2014-2015,1,41067,Washington County,41,OREGON,Kinnaman Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001166,Open,Regular School,No,No,N,719,35.50,0.6815020862308763,0.0027816411682892906,0.04728789986091794,0.04728789986091794,0.41307371349095967,0,0.06258692628650904,0.004172461752433936,0.4228094575799722,0.48817802503477054,NA
410192001217,OR,45.4901,-122.876311,38900,2015-2016,1,41067,Washington County,41,OREGON,Kinnaman Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001166,Open,Regular School,No,No,No,684,41.17,0.6257309941520468,0.0043859649122807015,0.049707602339181284,0.043859649122807015,0.402046783625731,0,0.06578947368421052,0.0014619883040935672,0.4327485380116959,0.489766081871345,NA
410192001217,OR,45.4901,-122.876311,38900,2016-2017,1,41067,Washington County,41,OREGON,Kinnaman Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001166,Open,Regular School,No,No,No,3520,42.84,0.13011363636363638,0.0011363636363636363,0.021022727272727273,0.02159090909090909,0.15625,0.6,0.026704545454545453,5.681818181818182e-4,0.17272727272727273,0.2,0.6
410192001217,OR,45.4901,-122.876311,38900,2017-2018,1,41067,Washington County,41,OREGON,Kinnaman Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001166,Open,Regular School,No,No,No,3415,39.27,0.1314787701317716,0.0017569546120058566,0.017569546120058566,0.019326500732064423,0.1534407027818448,0.6,0.02986822840409956,5.856515373352855e-4,0.1774524158125915,0.20380673499267934,0.6
410192001219,OR,45.465576,-122.778512,38900,2014-2015,1,41067,Washington County,41,OREGON,McKay Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001168,Open,Regular School,No,No,N,373,22.40,0.5683646112600537,0.010723860589812333,0.045576407506702415,0.021447721179624665,0.3163538873994638,0,0.058981233243967826,0.013404825737265416,0.5335120643431636,0.48525469168900803,NA
410192001219,OR,45.465576,-122.778512,38900,2015-2016,1,41067,Washington County,41,OREGON,McKay Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001168,Open,Regular School,No,No,No,371,23.93,0.5309973045822103,0.01078167115902965,0.05390835579514825,0.03234501347708895,0.30727762803234504,0,0.05121293800539083,0.016172506738544475,0.5283018867924528,0.477088948787062,NA
410192001219,OR,45.465576,-122.778512,38900,2016-2017,1,41067,Washington County,41,OREGON,McKay Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001168,Open,Regular School,No,No,No,1555,24.45,0.11704180064308682,0.002572347266881029,0.0180064308681672,0.012861736334405145,0.14019292604501607,0.6,0.030868167202572346,0.0038585209003215433,0.19163987138263666,0.1864951768488746,0.6
410192001219,OR,45.465576,-122.778512,38900,2017-2018,1,41067,Washington County,41,OREGON,McKay Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001168,Open,Regular School,No,No,No,1510,24.00,0.11456953642384106,0.0026490066225165563,0.018543046357615896,0.011920529801324504,0.12847682119205298,0.6,0.03576158940397351,0.005298013245033113,0.19735099337748344,0.18543046357615894,0.6
410192001220,OR,45.530136,-122.86673400000001,38900,2016-2017,1,41067,Washington County,41,OREGON,McKinley Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001169,Open,Regular School,No,No,No,3165,42.13,0.12385466034755134,0.001263823064770932,0.033491311216429696,0.02527646129541864,0.15860979462875197,0.6,0.02843601895734597,0.0044233807266982625,0.1484992101105845,0.19968404423380726,0.6
410192001220,OR,45.530136,-122.86673400000001,38900,2017-2018,1,41067,Washington County,41,OREGON,McKinley Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001169,Open,Regular School,No,No,No,3100,41.88,0.12129032258064516,6.451612903225806e-4,0.036774193548387096,0.03096774193548387,0.15354838709677418,0.6,0.027096774193548386,0.005161290322580645,0.14580645161290323,0.1929032258064516,0.6
410192001220,OR,45.530136,-122.866734,38900,2014-2015,1,41067,Washington County,41,OREGON,McKinley Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001169,Open,Regular School,No,No,N,653,41.30,0.6094946401225115,0.0030627871362940277,0.1332312404287902,0.06584992343032159,0.32618683001531396,0,0.06125574272588055,0.009188361408882083,0.4012251148545176,0.4885145482388974,NA
410192001220,OR,45.530136,-122.866734,38900,2015-2016,1,41067,Washington County,41,OREGON,McKinley Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001169,Open,Regular School,No,No,No,664,44.93,0.5813253012048193,0.0015060240963855422,0.1144578313253012,0.060240963855421686,0.32981927710843373,0,0.07981927710843373,0.010542168674698794,0.4036144578313253,0.5,NA
410192001222,OR,45.47591,-122.752267,38900,2014-2015,1,41067,Washington County,41,OREGON,Montclair Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001170,Open,Regular School,No,No,N,358,21.00,0.29608938547486036,0.002793296089385475,0.0446927374301676,0.019553072625698324,0.10614525139664804,0,0.07541899441340782,0.0111731843575419,0.7402234636871509,0.5027932960893855,NA
410192001222,OR,45.47591,-122.752267,38900,2015-2016,1,41067,Washington County,41,OREGON,Montclair Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001170,Open,Regular School,No,No,No,387,21.46,0.26356589147286824,0.002583979328165375,0.06718346253229975,0.012919896640826873,0.10335917312661498,0,0.082687338501292,0.00516795865633075,0.7260981912144703,0.5038759689922481,NA
410192001222,OR,45.47591,-122.752267,38900,2016-2017,1,41067,Washington County,41,OREGON,Montclair Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001170,Open,Regular School,No,No,No,1825,21.90,0.04986301369863014,0.001095890410958904,0.020821917808219178,0.006575342465753425,0.042739726027397264,0.6,0.040547945205479455,0.001095890410958904,0.28712328767123285,0.2115068493150685,0.6
410192001222,OR,45.47591,-122.752267,38900,2017-2018,1,41067,Washington County,41,OREGON,Montclair Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001170,Open,Regular School,No,No,No,1655,18.00,0.044108761329305135,0.0012084592145015106,0.016918429003021148,0.0036253776435045317,0.03867069486404834,0.6,0.03987915407854985,0.0012084592145015106,0.2984894259818731,0.21148036253776434,0.6
410192001223,OR,45.538769,-122.83602,38900,2014-2015,1,41067,Washington County,41,OREGON,Oak Hills Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001171,Open,Regular School,No,No,N,575,28.41,0.16695652173913045,0.0017391304347826088,0.1391304347826087,0.034782608695652174,0.11130434782608696,0,0.08695652173913043,0.0034782608695652175,0.6226086956521739,0.5130434782608696,NA
410192001223,OR,45.538769,-122.83602,38900,2015-2016,1,41067,Washington County,41,OREGON,Oak Hills Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001171,Open,Regular School,No,No,No,574,33.4,0.13763066202090593,0.0017421602787456446,0.18466898954703834,0.041811846689895474,0.09059233449477352,0,0.07317073170731707,0,0.60801393728223,0.5156794425087108,NA
410192001223,OR,45.538769,-122.83602,38900,2016-2017,1,41067,Washington County,41,OREGON,Oak Hills Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001171,Open,Regular School,No,No,No,2930,32.18,0.0310580204778157,6.825938566552901e-4,0.08532423208191127,0.011604095563139932,0.0348122866894198,0.6,0.030716723549488054,0.0020477815699658703,0.2348122866894198,0.2006825938566553,0.6
410192001223,OR,45.538769,-122.83602,38900,2017-2018,1,41067,Washington County,41,OREGON,Oak Hills Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001171,Open,Regular School,No,No,No,2835,33.50,0.032451499118165784,7.054673721340388e-4,0.08395061728395062,0.009171075837742505,0.03738977072310406,0.6,0.027513227513227514,7.054673721340388e-4,0.24056437389770724,0.19823633156966491,0.6
410192001224,OR,45.482432,-122.75834400000001,38900,2016-2017,1,41067,Washington County,41,OREGON,Raleigh Hills Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001172,Open,Regular School,No,No,No,2985,33.95,0.08442211055276382,0,0.01340033500837521,0.007370184254606365,0.11122278056951423,0.6,0.025460636515912898,0,0.2425460636515913,0.20435510887772193,0.6
410192001224,OR,45.482432,-122.75834400000001,38900,2017-2018,1,41067,Washington County,41,OREGON,Raleigh Hills Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001172,Open,Regular School,No,No,No,2865,36.34,0.08691099476439791,0,0.013263525305410123,0.009075043630017453,0.1193717277486911,0.6,0.03211169284467714,6.980802792321117e-4,0.22547993019197207,0.19546247818499127,0.6
410192001224,OR,45.482432,-122.758344,38900,2014-2015,1,41067,Washington County,41,OREGON,Raleigh Hills Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001172,Open,Regular School,No,No,N,576,33.67,0.4079861111111111,0,0.027777777777777776,0.015625,0.2673611111111111,0,0.052083333333333336,0.003472222222222222,0.6336805555555556,0.5017361111111112,NA
410192001224,OR,45.482432,-122.758344,38900,2015-2016,1,41067,Washington County,41,OREGON,Raleigh Hills Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001172,Open,Regular School,No,No,No,572,37.3,0.40559440559440557,0,0.02972027972027972,0.01048951048951049,0.2727272727272727,0,0.057692307692307696,0.0017482517482517483,0.6276223776223776,0.5192307692307693,NA
410192001225,OR,45.493449,-122.75637800000001,38900,2016-2017,1,41067,Washington County,41,OREGON,Raleigh Park Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001173,Open,Regular School,No,No,No,1770,22.50,0.07570621468926554,0,0.007909604519774011,0.004519774011299435,0.10508474576271186,0.6,0.030508474576271188,0.003389830508474576,0.24858757062146894,0.192090395480226,0.6
410192001225,OR,45.493449,-122.75637800000001,38900,2017-2018,1,41067,Washington County,41,OREGON,Raleigh Park Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001173,Open,Regular School,No,No,No,1880,25.47,0.07712765957446809,0.002127659574468085,0.01276595744680851,0.009574468085106383,0.10106382978723404,0.6,0.027659574468085105,0.007446808510638298,0.2393617021276596,0.20638297872340425,0.6
410192001225,OR,45.493449,-122.756378,38900,2014-2015,1,41067,Washington County,41,OREGON,Raleigh Park Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001173,Open,Regular School,No,No,N,402,23.02,0.3855721393034826,0.004975124378109453,0.022388059701492536,0.009950248756218905,0.25870646766169153,0,0.07213930348258707,0.009950248756218905,0.6218905472636815,0.46766169154228854,NA
410192001225,OR,45.493449,-122.756378,38900,2015-2016,1,41067,Washington County,41,OREGON,Raleigh Park Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001173,Open,Regular School,No,No,No,394,24,0.33756345177664976,0.005076142131979695,0.027918781725888325,0.007614213197969543,0.2563451776649746,0,0.08883248730964467,0.017766497461928935,0.5964467005076142,0.5025380710659898,NA
410192001226,OR,45.502529,-122.780443,38900,2014-2015,1,41067,Washington County,41,OREGON,Ridgewood Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001174,Open,Regular School,No,No,N,441,24.27,0.1927437641723356,0.0045351473922902496,0.027210884353741496,0.034013605442176874,0.1360544217687075,0,0.10204081632653061,0.006802721088435374,0.6893424036281179,0.47845804988662133,NA
410192001226,OR,45.502529,-122.780443,38900,2015-2016,1,41067,Washington County,41,OREGON,Ridgewood Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001174,Open,Regular School,No,No,No,465,27.08,0.16559139784946236,0.004301075268817204,0.03655913978494624,0.030107526881720432,0.10967741935483871,0,0.08817204301075268,0.002150537634408602,0.7290322580645161,0.49032258064516127,NA
410192001226,OR,45.502529,-122.780443,38900,2016-2017,1,41067,Washington County,41,OREGON,Ridgewood Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001174,Open,Regular School,No,No,No,2345,29.50,0.03837953091684435,0.0017057569296375266,0.01791044776119403,0.01023454157782516,0.05628997867803838,0.6,0.03326226012793177,8.528784648187633e-4,0.27974413646055435,0.20383795309168443,0.6
410192001226,OR,45.502529,-122.780443,38900,2017-2018,1,41067,Washington County,41,OREGON,Ridgewood Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001174,Open,Regular School,No,No,No,2170,28.50,0.03963133640552995,9.216589861751152e-4,0.022119815668202765,0.011981566820276499,0.06175115207373272,0.6,0.034101382488479264,9.216589861751152e-4,0.26820276497695855,0.19907834101382488,0.6
410192001227,OR,45.549195,-122.868671,38900,2014-2015,1,41067,Washington County,41,OREGON,Rock Creek Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001175,Open,Regular School,No,No,N,530,24.33,0.24150943396226415,0.005660377358490566,0.15660377358490565,0.013207547169811321,0.12830188679245283,0,0.08113207547169811,0.013207547169811321,0.6018867924528302,0.47547169811320755,NA
410192001227,OR,45.549195,-122.868671,38900,2015-2016,1,41067,Washington County,41,OREGON,Rock Creek Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001175,Open,Regular School,No,No,No,582,29.17,0.19759450171821305,0.003436426116838488,0.17697594501718214,0.015463917525773196,0.12886597938144329,0,0.07388316151202749,0.010309278350515464,0.5910652920962199,0.49312714776632305,NA
410192001227,OR,45.549195000000005,-122.868671,38900,2016-2017,1,41067,Washington County,41,OREGON,Rock Creek Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001175,Open,Regular School,No,No,No,2995,30.00,0.045409015025041737,0.001335559265442404,0.07345575959933222,0.00333889816360601,0.05275459098497496,0.6,0.028046744574290485,0.004006677796327212,0.2370617696160267,0.19031719532554256,0.6
410192001227,OR,45.549195000000005,-122.868671,38900,2017-2018,1,41067,Washington County,41,OREGON,Rock Creek Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001175,Open,Regular School,No,No,No,2855,31.00,0.04308231173380035,7.005253940455342e-4,0.0777583187390543,0.0021015761821366026,0.04623467600700525,0.6,0.03152364273204904,0.0028021015761821367,0.23887915936952714,0.19334500875656743,0.6
410192001229,OR,45.533135,-122.82003200000001,38900,2016-2017,1,41067,Washington County,41,OREGON,Terra Linda Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001176,Open,Regular School,No,No,No,2065,26.16,0.07263922518159806,0.001937046004842615,0.022276029055690073,0.004842615012106538,0.07457627118644068,0.6,0.022276029055690073,0.00387409200968523,0.2702179176755448,0.17142857142857143,0.6
410192001229,OR,45.533135,-122.82003200000001,38900,2017-2018,1,41067,Washington County,41,OREGON,Terra Linda Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001176,Open,Regular School,No,No,No,1925,24.00,0.06909090909090909,0.003116883116883117,0.02181818181818182,0.007272727272727273,0.0748051948051948,0.6,0.015584415584415584,0.002077922077922078,0.2753246753246753,0.1787012987012987,0.6
410192001229,OR,45.533135,-122.820032,38900,2014-2015,1,41067,Washington County,41,OREGON,Terra Linda Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000000000001176,Open,Regular School,No,No,N,421,22.88,0.3491686460807601,0.004750593824228029,0.0498812351543943,0.023752969121140142,0.17814726840855108,0,0.06175771971496437,0.007125890736342043,0.6745843230403801,0.4679334916864608,NA
410192001229,OR,45.533135,-122.820032,38900,2015-2016,1,41067,Washington County,41,OREGON,Terra Linda Elementary School,Beaverton SD 48J,00000000002243,4101920,00000000002243-00000000000000001176,Open,Regular School,No,No,No,424,26.49,0.36792452830188677,0.0047169811320754715,0.049528301886792456,0.01650943396226415,0.18396226415094338,0,0.06367924528301887,0.009433962264150943,0.6721698113207547,0.4669811320754717,NA
410192001230,OR,45.468806,-122.79390000000001,38900,2016-2017,1,41067,Washington County,41,OREGON,Vose Elementary School,Beaverton SD 48J,OR-00000000002243,4101920,OR-00000000002243-00000000000000001177,Open,Regular School,No,No,No,3070,43.82,0.16579804560260586,0.0026058631921824105,0.001954397394136808,0.0071661237785016286,0.29250814332247554,0.6,0.009771986970684038,6.514657980456026e-4,0.08534201954397394,0.20390879478827362,0.6
