county,business_name,type_of_care,licensure,quality_rating,area_code,phone,city,lattitude,longitude
columbia,(ECC) The Learning Nest,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,503,956-8297,Scappoose,45.746569,-122.88300199999999
columbia,(ECC) Mrs. Fields Place Child Care & Preschool,Family Child Care,Licensed - Certified Family,3 Star Program,503,396-2167,St Helens,45.854702999999994,-122.83127900000001
columbia,(ECC) Snoopeeland Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,3 Star Program,503,397-0566,St Helens,45.859984999999995,-122.823895
columbia,(ECC) Monkey Tree Learning Center,(CCC) Emergency Care,Licensed - Certified Center,3 Star Program,503,410-5158,St Helens,45.863893999999995,-122.82017699999999
columbia,(ECC) Sunnyside Daycare & Learning Center LLC,(CCC) Emergency Care,Licensed - Certified Center,C2Q,503,556-2435,Rainier,46.088005,-122.93902900000002
columbia,(ECC) Little Friends Learning Center,Child Care Center,Licensed - Certified Center,C2Q,503,475-2928,St Helens,45.845376,-122.835015
columbia,McBride Early Learning Center,(CCC) Other - Unlicensed,Unlicensed - School Partners,C2Q,503,366-7718,St Helens,45.85586099999999,-122.83886999999999
columbia,(CCC) Sto. Nino Home Daycare,(CCC) Emergency Care,Licensed - Registered Family,C2Q,503,366-1654,St Helens,45.846835999999996,-122.845327
columbia,(ECC) Marci Sleightam Home Daycare,Family Child Care,Licensed - Registered Family,C2Q,503,413-0113,Scappoose,45.759781,-122.867074
columbia,Ever After Childcare,Family Child Care,Licensed - Registered Family,C2Q,503,438-8887,Scappoose,45.75142099999999,-122.88776
columbia,(ECC) Grace Christian Preschool & Daycare,(CCC) Emergency Care,Licensed - Certified Center,C2Q,503,543-2734,Scappoose,45.745863,-122.877828
columbia,(ECC) Denise's Daycare,Family Child Care,Licensed - Registered Family,NA,503,543-5586,Scappoose,45.76291400000001,-122.88939099999999
columbia,(ECC) Care-Full Kiddos Childcare,Family Child Care,Licensed - Registered Family,NA,503,935-6629,St Helens,45.864142,-122.828293
columbia,(ECC) Dawn til Dusk Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,397-7142,St Helens,45.867143,-122.813462
columbia,Cherri Blossom Day Care,Family Child Care,Licensed - Registered Family,NA,503,261-3690,St Helens,45.854811999999995,-122.827151
columbia,Columbia County Christian School - Before/After School Club,Child Care Center,Licensed - Certified Center,NA,503,366-9209,Warren,45.81588599999999,-122.85329300000001
columbia,(ECC) WAAJ's,Family Child Care,Licensed - Registered Family,NA,503,396-6914,St Helens,45.853632999999995,-122.80920900000001
columbia,Little Tots Daycare,Family Child Care,Unlicensed - Exempt,NA,503,341-3065,St Helens,45.852019,-122.852065
columbia,NW Oregon Head Start - Lewis & Clark Elementary,Child Care Center,Licensed - Certified Center,NA,503,397-4114,St Helens,45.862295,-122.807692
columbia,Lil' Learners Preschool,Preschool Program,Unlicensed - Recorded,NA,503,396-5048,Warren,45.847379999999994,-122.85230799999998
columbia,Creekside Junior Academy,Preschool Program,Unlicensed - Recorded,NA,503,397-5900,St Helens,45.85607699999999,-122.834021
columbia,(ECC) Creation Station,Family Child Care,Licensed - Certified Family,NA,503,366-4498,Scappoose,45.755091,-122.891448
columbia,Here We Grow Daycare,Family Child Care,Licensed - Registered Family,NA,503,799-9248,Vernonia,45.866014,-123.200108
columbia,(ECC) Little Friends Child Care,Family Child Care,Licensed - Certified Family,NA,503,475-2928,Scappoose,45.755038000000006,-122.862483
coos,(ECC) Patricia Mong Daycare,Family Child Care,Licensed - Registered Family,3 Star Program,541,396-2289,Coquille,NA,NA
coos,(ECC),(CCC) Emergency Care,Licensed - Registered Family,3 Star Program,541,404-7303,Coos Bay,NA,NA
coos,(ECC) Jetherene Coyle,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,541,888-4508,Coos Bay,43.388116000000004,-124.271671
coos,(ECC) Rose Daily Daycare,(CCC) Emergency Care,Licensed - Registered Family,3 Star Program,541,217-9596,North Bend,43.411587999999995,-124.253803
coos,(ECC) Here We Grow Preschool LLC,Child Care Center,Licensed - Certified Center,C2Q,541,808-0363,North Bend,43.398074,-124.23961800000001
coos,Coquille School District - Lincoln School of Early Learning,Child Care Center,Unlicensed - School Partners,NA,541,396-2811,Coquille,43.18702699999999,-124.181998
coos,Kountry Kuddles,Family Child Care,Unlicensed - Exempt,NA,541,281-3161,Broadbent,44.291321,-121.558579
coos,(ECC) Marcie's Day Care,(CCC) Emergency Care,Licensed - Certified Family,NA,541,756-2172,North Bend,43.40863,-124.25697
coos,(ECC) Nay Nay's Daycare,Family Child Care,Licensed - Registered Family,NA,541,297-2962,Coos Bay,43.404782,-124.260774
coos,(ECC) Stepping Stones Childcare LLC,Child Care Center,Licensed - Certified Center,NA,541,808-3505,Coos Bay,43.364272,-124.193127
coos,(ECC) Rain or Shine Daycare,Family Child Care,Licensed - Registered Family,NA,541,217-4055,Coos Bay,43.368189,-124.22716900000002
coos,(ECC),(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,562,253-1839,Coquille,NA,NA
coos,(ECC),Family Child Care,Licensed - Registered Family,NA,541,396-6325,Coquille,NA,NA
coos,(ECC) Miss Nean's,(CCC) Emergency Care,Licensed - Registered Family,NA,541,404-4423,Coos Bay,43.391717,-124.276365
coos,(ECC),Family Child Care,Licensed - Registered Family,NA,541,269-0363,Coos Bay,NA,NA
coos,(ECC) LaVonne Bullis Day Care,Family Child Care,Licensed - Registered Family,NA,541,297-4773,Coos Bay,43.34443099999999,-124.30331
coos,(ECC) Little Wonders Daycare,Family Child Care,Licensed - Registered Family,NA,541,404-7785,Coos Bay,43.400074,-124.26361400000002
coos,(ECC),Family Child Care,Licensed - Registered Family,NA,541,267-0649,Coos Bay,NA,NA
coos,(ECC) Jarika Daycare,Family Child Care,Licensed - Registered Family,NA,541,260-6991,North Bend,43.398647,-124.235601
coos,(ECC) Cindy's 8th Street Daycare,Family Child Care,Licensed - Registered Family,NA,541,269-5206,Coos Bay,43.364780999999994,-124.220324
coos,(ECC) Little Darlings Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,294-7436,North Bend,43.408673,-124.247178
coos,(ECC) Laurie's Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,297-6945,North Bend,43.405764,-124.24600000000001
coos,(ECC) Sweet As Can Be Childcare,Family Child Care,Licensed - Registered Family,NA,541,404-2776,Coquille,43.177124,-124.18179599999999
coos,(ECC) Bright Beginnings Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,386,808-3410,Coos Bay,43.394119,-124.258114
coos,(ECC),Family Child Care,Unlicensed - Exempt,NA,541,252-2411,Myrtle Point,NA,NA
crook,NeighborImpact Head Start Prineville,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Prineville,44.300270999999995,-120.83126000000001
crook,Mountain Star Family Relief Nursery - Prineville,Child Care Center,Licensed - Certified Center,5 Star Program,541,416-0146,Prineville,44.30348399999999,-120.851483
crook,NeighborImpact Head Start Ochoco Head Start,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Prineville,44.30467399999999,-120.86020900000001
crook,(ECC) Becky's Family Childcare and Preschool,(CCC) Emergency Care,Licensed - Registered Family,3 Star Program,541,420-3345,Prineville,44.314738,-120.84577199999998
crook,(ECC) Smaller Scholars Preschool,(CCC) Emergency Care,Licensed - Certified Center,3 Star Program,541,410-2594,Prineville,44.29823400000001,-120.842485
crook,Mollys Munchchickens,(CCC) Emergency Care,Licensed - Registered Family,NA,541,233-3586,Prineville,44.323309,-120.837057
crook,(ECC) Laura's Daycare,Family Child Care,Licensed - Registered Family,NA,541,213-3534,Prineville,44.333638,-120.83342
crook,(ECC) Busy Bees Playhouse and Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,541,977-4340,Prineville,44.29959800000001,-120.847437
crook,Linda's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,815-0327,Prineville,44.317775,-120.88316900000001
crook,Crook County After The Bell,School Age Program,Unlicensed - Recorded,NA,541,778-0066,Prineville,44.301477999999996,-120.840412
crook,Junior Preschool,Preschool Program,Unlicensed - Recorded,NA,541,420-2049,Prineville,44.301382999999994,-120.836661
crook,(ECC) Mrs. Lyle's Crocodiles Daycare and Preschool,(CCC) Emergency Care,Licensed - Certified Center,NA,541,977-2570,Prineville,44.314949999999996,-120.87603099999998
crook,Early Intervention Prineville/Prineville Education Center,Preschool Program,Unlicensed - Exempt,NA,541,693-5630,Prineville,44.30466299999999,-120.830794
crook,Crook County Kids Club,School Age Program,Unlicensed - Recorded,NA,541,447-7661,Prineville,44.308478,-120.824194
crook,High Desert Christian Academy,Child Care Center,Licensed - Certified Center,NA,541,416-0114,Prineville,44.294127,-120.847845
curry,(ECC) The Littles Childcare,(CCC) Emergency Care,Licensed - Certified Family,C2Q,541,373-7033,Gold Beach,42.41574,-124.41495300000003
curry,(ECC) Little Critters Family Care,(CCC) Emergency Care,Licensed - Registered Family,NA,541,469-1098,Brookings,42.05786399999999,-124.29320900000002
curry,(ECC),Family Child Care,Licensed - Registered Family,NA,541,469-7514,Brookings,NA,NA
curry,(ECC) Choices for Children,Family Child Care,Licensed - Certified Family,NA,541,469-7950,Brookings,42.060811,-124.27344799999999
curry,(ECC) ABC Kids Preschool & Daycare,(CCC) Emergency Care,Licensed - Certified Center,NA,541,813-1221,Brookings,42.051536999999996,-124.279682
deschutes,(ECC) Central Christian School,Child Care Center,Licensed - Certified Center,5 Star Program,541,548-7803,Redmond,44.250128000000004,-121.17081499999999
deschutes,NeighborImpact Head Start Lynch Elementary School,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Redmond,44.266090000000005,-121.18241599999999
deschutes,Bend Montessori School,(CCC) Emergency Care,Licensed - Certified Center,5 Star Program,541,389-9307,Bend,44.055548,-121.315421
deschutes,Mountain Star Family Relief Nursery - Bend,Child Care Center,Licensed - Certified Center,5 Star Program,541,322-6820,Bend,44.070448999999996,-121.276709
deschutes,NeighborImpact Head Start Healy Heights,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Bend,44.052453,-121.27478099999999
deschutes,School of Enrichment,Child Care Center,Licensed - Certified Center,5 Star Program,541,771-1257,Bend,44.083719,-121.276889
deschutes,NeighborImpact Head Start La Pine,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,La Pine,43.678548000000006,-121.50599199999999
deschutes,NeighborImpact Head Start McKim Center,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Redmond,44.25440699999999,-121.17019499999999
deschutes,(ECC) Little Tykes Preschool & Childcare,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,541,923-1551,Redmond,44.270797,-121.197089
deschutes,Cascades Academy of Central Oregon,Child Care Center,Licensed - Certified Center,5 Star Program,541,382-0699,Bend,44.133165000000005,-121.332045
deschutes,NeighborImpact Head Start Becky Johnson,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Redmond,44.27326,-121.17600499999999
deschutes,(ECC) Angie Sandlin Daycare,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,541,385-7680,Bend,44.073465999999996,-121.28425600000001
deschutes,NeighborImpact Head Start South Bend,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Bend,44.008954,-121.288526
deschutes,Sisters Christian Academy,Child Care Center,Licensed - Certified Center,5 Star Program,541,549-4133,Sisters,44.294309000000005,-121.56835699999999
deschutes,NeighborImpact Head Start East Bend,Preschool Program,Licensed - Certified Center,5 Star Program,541,548-2380,Bend,44.070448999999996,-121.276709
deschutes,(ECC) Cobblestone Children's Center,(CCC) Emergency Care,Licensed - Certified Center,4 Star Program,541,318-5455,Bend,44.093506000000005,-121.27891699999999
deschutes,The Wonder Years Preschool,(CCC) Emergency Care,Licensed - Certified Center,4 Star Program,541,728-7279,Bend,44.07551300000001,-121.29787900000001
deschutes,(ECC) Toddles Preschool LLC,Child Care Center,Licensed - Certified Center,4 Star Program,541,728-0778,Bend,44.009752000000006,-121.345618
deschutes,Growing Tree Children's Center,(CCC) Emergency Care,Licensed - Certified Center,4 Star Program,541,388-3733,Bend,44.060683,-121.300339
deschutes,Special Memories Day Care,(CCC) Emergency Care,Licensed - Registered Family,3 Star Program,541,633-5849,Redmond,44.29001100000001,-121.16612900000001
deschutes,Inspire Early Learning Centers  - East,(CCC) Emergency Care,Licensed - Certified Center,3 Star Program,541,330-1437,Bend,44.069926,-121.26159400000002
deschutes,(ECC) Jennifer's Child Care,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,541,410-5926,La Pine,43.702803,-121.52478699999999
deschutes,Deschutes River Montessori School,Child Care Center,Licensed - Certified Center,3 Star Program,541,633-7299,Bend,44.044936,-121.31496800000001
deschutes,(ECC) Jen's Little Treasures,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,541,536-9878,La Pine,43.664225,-121.501557
deschutes,(ECC) Cooley's Childcare and Preschool,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,541,604-1030,Redmond,44.297825,-121.161743
deschutes,(ECC) Little Foot Academy,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,541,385-6265,Bend,44.08305,-121.276043
deschutes,(ECC) Giggle Monsters Daycare,Family Child Care,Licensed - Certified Family,3 Star Program,541,977-8180,Bend,44.09813700000001,-121.30746300000001
deschutes,(ECC) Child Care Provided by Nadene,(CCC) Emergency Care,Licensed - Registered Family,3 Star Program,541,410-8590,Bend,44.078846999999996,-121.27243399999999
deschutes,(ECC) Holley's Child Care,(CCC) Emergency Care,Licensed - Registered Family,3 Star Program,541,593-4176,Bend,43.834239,-121.46132600000001
deschutes,Norma's Child Care,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,541,279-1436,Redmond,44.262643000000004,-121.205864
deschutes,(ECC),Family Child Care,Licensed - Registered Family,C2Q,541,279-6206,Redmond,NA,NA
deschutes,(ECC) Alphabet Academy Eastside,(CCC) Emergency Care,Licensed - Certified Center,C2Q,541,385-7633,Bend,44.034593,-121.28429500000001
deschutes,(ECC) Foresight Learning Center,(CCC) Emergency Care,Licensed - Certified Center,C2Q,541,516-1419,Redmond,44.290029000000004,-121.17334699999998
deschutes,(ECC) Juniperhaven Preschool and Child Care,(CCC) Emergency Care,Licensed - Certified Family,C2Q,503,689-7443,Bend,44.037875,-121.26914000000001
deschutes,Mia's Sprouts Early Childhood Development Center,(CCC) Emergency Care,Licensed - Certified Center,C2Q,541,527-4473,Redmond,44.28231600000001,-121.16965900000001
deschutes,El Arcoiris,(CCC) Emergency Care,Licensed - Registered Family,C2Q,541,514-8574,Bend,44.054705,-121.29856400000001
deschutes,(ECC) Preschool Early Childhood Education,Family Child Care,Licensed - Certified Family,C2Q,503,927-3164,Redmond,44.276031,-121.18097499999999
deschutes,Cortney's Care,(CCC) Emergency Care,Licensed - Certified Family,C2Q,541,699-8873,Bend,44.05780099999999,-121.289668
deschutes,(ECC) Zook's Zoo Daycare & Preschool,(CCC) Emergency Care,Licensed - Certified Family,C2Q,541,923-8347,Redmond,44.297988000000004,-121.179261
deschutes,The Stepping Stone Preschool and Daycare,(CCC) Emergency Care,Licensed - Certified Family,C2Q,541,543-8399,Redmond,44.247786,-121.19996
deschutes,(ECC) Inspire Early Learning Centers - West,(CCC) Emergency Care,Licensed - Certified Center,C2Q,541,330-1437,Bend,44.047415,-121.323519
deschutes,Miles of Smiles,Family Child Care,Licensed - Certified Family,C2Q,541,390-5891,Bend,44.048991,-121.27356
deschutes,Angelitos Child Care,Family Child Care,Licensed - Certified Family,C2Q,541,382-0656,Bend,44.05104599999999,-121.28034199999999
deschutes,(ECC) Miss Alana's Preschool,(CCC) Emergency Care,Licensed - Certified Family,C2Q,541,350-5033,Bend,44.080465999999994,-121.258395
deschutes,(ECC) Amanda Broady,Family Child Care,Licensed - Registered Family,C2Q,541,480-1733,Bend,44.02268,-121.32278199999998
deschutes,(ECC) Ermila's Child Care & Bilingual Preschool,(CCC) Emergency Care,Licensed - Certified Center,C2Q,541,350-3172,Redmond,44.261974,-121.17998599999999
deschutes,Care Bear's Lil Munchkins Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,668-0429,Redmond,44.25095,-121.19577399999999
deschutes,Baby Britches,(CCC) Emergency Care,Licensed - Registered Family,NA,541,410-5991,Redmond,44.247106,-121.240958
deschutes,Brightway Daycare and Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,541,383-2039,Bend,44.072426,-121.28845799999999
deschutes,Waldorf School of Bend,Child Care Center,Licensed - Certified Center,NA,541,330-8841,Bend,44.071334,-121.29879799999999
deschutes,Champions Terrebonne,Child Care Center,Licensed - Certified Center,NA,541,546-4020,Terrebonne,44.35164299999999,-121.181403
deschutes,Busy Buddies Preschool at Juniper Swim & Fitness Center,Preschool Program,Unlicensed - Exempt,NA,541,389-7665,Bend,44.057677999999996,-121.296882
